Method,Instance,N,K,Q,Cost,Optimal_Value,Optimality_Gap(%),Processing_Time(s)
My-Euristich,XML100_3252_11,100,0,508,None,24411.0,100.0,0.000017
My-Euristich,XML100_3252_12,100,0,554,None,26100.0,100.0,0.000008
My-Euristich,XML100_3252_13,100,0,573,None,23464.0,100.0,0.000006
My-Euristich,XML100_3252_14,100,0,480,None,26823.0,100.0,0.000007
My-Euristich,XML100_3252_15,100,0,467,None,36883.0,100.0,0.000013
My-Euristich,XML100_3252_16,100,0,549,None,24306.0,100.0,0.000010
My-Euristich,XML100_3252_17,100,0,460,None,34586.0,100.0,0.000009
My-Euristich,XML100_3252_18,100,0,410,None,33599.0,100.0,0.000006
My-Euristich,XML100_3252_19,100,0,372,None,40802.0,100.0,0.000007
My-Euristich,XML100_3252_20,100,0,541,None,18329.0,100.0,0.000010
My-Euristich,XML100_3252_21,100,0,438,None,30302.0,100.0,0.000006
My-Euristich,XML100_3252_22,100,0,554,None,21583.0,100.0,0.000006
My-Euristich,XML100_3252_23,100,0,580,None,20797.0,100.0,0.000005
My-Euristich,XML100_3252_24,100,0,385,None,22051.0,100.0,0.000013
My-Euristich,XML100_3252_25,100,0,541,None,32220.0,100.0,0.000007
My-Euristich,XML100_3252_26,100,0,548,None,27026.0,100.0,0.000006
My-Euristich,XML100_3253_01,100,0,868,None,14426.0,100.0,0.000005
My-Euristich,XML100_3253_02,100,0,724,None,20320.0,100.0,0.000011
My-Euristich,XML100_3253_03,100,0,631,None,20956.0,100.0,0.000009
My-Euristich,XML100_3253_04,100,0,790,None,16564.0,100.0,0.000006
My-Euristich,XML100_3253_05,100,0,660,None,24999.0,100.0,0.000005
My-Euristich,XML100_3253_06,100,0,640,None,22522.0,100.0,0.000005
My-Euristich,XML100_3253_07,100,0,873,None,14697.0,100.0,0.000013
My-Euristich,XML100_3253_08,100,0,622,None,22403.0,100.0,0.000006
My-Euristich,XML100_3253_09,100,0,789,None,16903.0,100.0,0.000005
My-Euristich,XML100_3253_10,100,0,725,None,20596.0,100.0,0.000005
My-Euristich,XML100_3253_11,100,0,743,None,17533.0,100.0,0.000013
My-Euristich,XML100_3253_12,100,0,629,None,17961.0,100.0,0.000007
My-Euristich,XML100_3253_13,100,0,648,None,25532.0,100.0,0.000006
My-Euristich,XML100_3253_14,100,0,678,None,17308.0,100.0,0.000006
My-Euristich,XML100_3253_15,100,0,881,None,11195.0,100.0,0.000015
My-Euristich,XML100_3253_16,100,0,796,None,21578.0,100.0,0.000013
My-Euristich,XML100_3253_17,100,0,861,None,17839.0,100.0,0.000007
My-Euristich,XML100_3253_18,100,0,808,None,13454.0,100.0,0.000006
My-Euristich,XML100_3253_19,100,0,729,None,20985.0,100.0,0.000032
My-Euristich,XML100_3253_20,100,0,802,None,21245.0,100.0,0.000007
My-Euristich,XML100_3253_21,100,0,791,None,19093.0,100.0,0.000006
My-Euristich,XML100_3253_22,100,0,756,None,17474.0,100.0,0.000005
My-Euristich,XML100_3253_23,100,0,733,None,16985.0,100.0,0.000030
My-Euristich,XML100_3253_24,100,0,629,None,21984.0,100.0,0.000010
My-Euristich,XML100_3253_25,100,0,866,None,16243.0,100.0,0.000006
My-Euristich,XML100_3253_26,100,0,878,None,18921.0,100.0,0.000005
My-Euristich,XML100_3254_01,100,0,1064,None,16131.0,100.0,0.000005
My-Euristich,XML100_3254_02,100,0,932,None,14443.0,100.0,0.000011
My-Euristich,XML100_3254_03,100,0,1144,None,11639.0,100.0,0.000015
My-Euristich,XML100_3254_04,100,0,1088,None,14397.0,100.0,0.000005
My-Euristich,XML100_3254_05,100,0,1034,None,11681.0,100.0,0.000005
My-Euristich,XML100_3254_06,100,0,1167,None,13192.0,100.0,0.000012
My-Euristich,XML100_3254_07,100,0,959,None,20329.0,100.0,0.000008
My-Euristich,XML100_3254_08,100,0,888,None,15362.0,100.0,0.000005
My-Euristich,XML100_3254_09,100,0,1059,None,14455.0,100.0,0.000005
My-Euristich,XML100_3254_10,100,0,944,None,12307.0,100.0,0.000007
My-Euristich,XML100_3254_11,100,0,1053,None,10146.0,100.0,0.000012
My-Euristich,XML100_3254_12,100,0,1095,None,15198.0,100.0,0.000006
My-Euristich,XML100_3254_13,100,0,972,None,18057.0,100.0,0.000006
My-Euristich,XML100_3254_14,100,0,1058,None,17237.0,100.0,0.000019
My-Euristich,XML100_3254_15,100,0,920,None,16176.0,100.0,0.000018
My-Euristich,XML100_3254_16,100,0,1053,None,14009.0,100.0,0.000006
My-Euristich,XML100_3254_17,100,0,1038,None,13217.0,100.0,0.000006
My-Euristich,XML100_3254_18,100,0,1093,None,14365.0,100.0,0.000005
My-Euristich,XML100_3254_19,100,0,1010,None,11911.0,100.0,0.000016
My-Euristich,XML100_3254_20,100,0,1028,None,15107.0,100.0,0.000007
My-Euristich,XML100_3254_21,100,0,1151,None,14426.0,100.0,0.000007
My-Euristich,XML100_3254_22,100,0,1097,None,14865.0,100.0,0.000006
My-Euristich,XML100_3254_23,100,0,947,None,16844.0,100.0,0.000011
My-Euristich,XML100_3254_24,100,0,958,None,13084.0,100.0,0.000009
My-Euristich,XML100_3254_25,100,0,1168,None,13137.0,100.0,0.000007
My-Euristich,XML100_3254_26,100,0,998,None,11279.0,100.0,0.000006
My-Euristich,XML100_3255_01,100,0,1567,None,11368.0,100.0,0.000009
My-Euristich,XML100_3255_02,100,0,1776,None,11586.0,100.0,0.000009
My-Euristich,XML100_3255_03,100,0,1745,None,9755.0,100.0,0.000007
My-Euristich,XML100_3255_04,100,0,1333,None,12064.0,100.0,0.000007
My-Euristich,XML100_3255_05,100,0,1619,None,12045.0,100.0,0.000012
My-Euristich,XML100_3255_06,100,0,1207,None,10243.0,100.0,0.000007
My-Euristich,XML100_3255_07,100,0,1746,None,7952.0,100.0,0.000007
My-Euristich,XML100_3255_08,100,0,1346,None,10080.0,100.0,0.000007
My-Euristich,XML100_3255_09,100,0,1763,None,11582.0,100.0,0.000011
My-Euristich,XML100_3255_10,100,0,1295,None,15264.0,100.0,0.000006
My-Euristich,XML100_3255_11,100,0,1555,None,11891.0,100.0,0.000009
My-Euristich,XML100_3255_12,100,0,1828,None,8393.0,100.0,0.000006
My-Euristich,XML100_3255_13,100,0,1503,None,11963.0,100.0,0.000014
My-Euristich,XML100_3255_14,100,0,1541,None,10673.0,100.0,0.000006
My-Euristich,XML100_3255_15,100,0,1428,None,14003.0,100.0,0.000006
My-Euristich,XML100_3255_16,100,0,1284,None,11175.0,100.0,0.000006
My-Euristich,XML100_3255_17,100,0,1735,None,6164.0,100.0,0.000020
My-Euristich,XML100_3255_18,100,0,1366,None,13282.0,100.0,0.000007
My-Euristich,XML100_3255_19,100,0,1512,None,13074.0,100.0,0.000007
My-Euristich,XML100_3255_20,100,0,1429,None,13621.0,100.0,0.000006
My-Euristich,XML100_3255_21,100,0,1248,None,11552.0,100.0,0.000011
My-Euristich,XML100_3255_22,100,0,1783,None,10837.0,100.0,0.000008
My-Euristich,XML100_3255_23,100,0,1497,None,11394.0,100.0,0.000006
My-Euristich,XML100_3255_24,100,0,1515,None,9578.0,100.0,0.000006
My-Euristich,XML100_3255_25,100,0,1708,None,11373.0,100.0,0.000008
My-Euristich,XML100_3255_26,100,0,1839,None,9854.0,100.0,0.000007
My-Euristich,XML100_3256_01,100,0,3287,None,6826.0,100.0,0.000008
My-Euristich,XML100_3256_02,100,0,2739,None,8967.0,100.0,0.000006
My-Euristich,XML100_3256_03,100,0,3201,None,6045.0,100.0,0.000006
My-Euristich,XML100_3256_04,100,0,2031,None,9336.0,100.0,0.000020
My-Euristich,XML100_3256_05,100,0,2350,None,9409.0,100.0,0.000006
My-Euristich,XML100_3256_06,100,0,3698,None,7168.0,100.0,0.000005
My-Euristich,XML100_3256_07,100,0,3547,None,8777.0,100.0,0.000006
My-Euristich,XML100_3256_08,100,0,3502,None,9027.0,100.0,0.000008
My-Euristich,XML100_3256_09,100,0,3503,None,8590.0,100.0,0.000008
My-Euristich,XML100_3256_10,100,0,2210,None,7289.0,100.0,0.000006
My-Euristich,XML100_3256_11,100,0,3374,None,6720.0,100.0,0.000007
My-Euristich,XML100_3256_12,100,0,3656,None,8050.0,100.0,0.000008
My-Euristich,XML100_3256_13,100,0,3328,None,8095.0,100.0,0.000011
My-Euristich,XML100_3256_14,100,0,3605,None,8072.0,100.0,0.000006
My-Euristich,XML100_3256_15,100,0,3563,None,7467.0,100.0,0.000006
My-Euristich,XML100_3256_16,100,0,2518,None,8073.0,100.0,0.000006
My-Euristich,XML100_3256_17,100,0,3034,None,7515.0,100.0,0.000014
My-Euristich,XML100_3256_18,100,0,2069,None,7217.0,100.0,0.000006
My-Euristich,XML100_3256_19,100,0,2599,None,7916.0,100.0,0.000006
My-Euristich,XML100_3256_20,100,0,3190,None,7608.0,100.0,0.000006
My-Euristich,XML100_3256_21,100,0,1992,None,8729.0,100.0,0.000013
My-Euristich,XML100_3256_22,100,0,2405,None,9018.0,100.0,0.000006
My-Euristich,XML100_3256_23,100,0,2828,None,7190.0,100.0,0.000005
My-Euristich,XML100_3256_24,100,0,3632,None,8537.0,100.0,0.000005
My-Euristich,XML100_3256_25,100,0,3290,None,7011.0,100.0,0.000008
My-Euristich,XML100_3256_26,100,0,2214,None,8345.0,100.0,0.000009
My-Euristich,XML100_3261_01,100,0,141,None,49951.0,100.0,0.000006
My-Euristich,XML100_3261_02,100,0,111,None,50108.0,100.0,0.000005
My-Euristich,XML100_3261_03,100,0,208,None,50612.0,100.0,0.000005
My-Euristich,XML100_3261_04,100,0,223,None,47562.0,100.0,0.000013
My-Euristich,XML100_3261_05,100,0,159,None,54519.0,100.0,0.000007
My-Euristich,XML100_3261_06,100,0,217,None,31332.0,100.0,0.000005
My-Euristich,XML100_3261_07,100,0,187,None,69316.0,100.0,0.000005
My-Euristich,XML100_3261_08,100,0,234,None,28802.0,100.0,0.000010
My-Euristich,XML100_3261_09,100,0,221,None,58870.0,100.0,0.000007
My-Euristich,XML100_3261_10,100,0,207,None,54900.0,100.0,0.000006
My-Euristich,XML100_3261_11,100,0,134,None,64032.0,100.0,0.000007
My-Euristich,XML100_3261_12,100,0,307,None,18330.0,100.0,0.000009
My-Euristich,XML100_3261_13,100,0,279,None,28684.0,100.0,0.000011
My-Euristich,XML100_3261_14,100,0,240,None,44404.0,100.0,0.000006
My-Euristich,XML100_3261_15,100,0,156,None,60970.0,100.0,0.000012
My-Euristich,XML100_3261_16,100,0,310,None,21109.0,100.0,0.000015
My-Euristich,XML100_3261_17,100,0,259,None,25316.0,100.0,0.000012
My-Euristich,XML100_3261_18,100,0,180,None,58657.0,100.0,0.000006
My-Euristich,XML100_3261_19,100,0,173,None,34579.0,100.0,0.000005
My-Euristich,XML100_3261_20,100,0,278,None,36010.0,100.0,0.000005
My-Euristich,XML100_3261_21,100,0,244,None,34241.0,100.0,0.000013
My-Euristich,XML100_3261_22,100,0,223,None,33299.0,100.0,0.000007
My-Euristich,XML100_3261_23,100,0,113,None,45120.0,100.0,0.000006
My-Euristich,XML100_3261_24,100,0,197,None,56166.0,100.0,0.000005
My-Euristich,XML100_3261_25,100,0,185,None,55539.0,100.0,0.000022
My-Euristich,XML100_3261_26,100,0,155,None,48778.0,100.0,0.000006
My-Euristich,XML100_3262_01,100,0,313,None,17647.0,100.0,0.000006
My-Euristich,XML100_3262_02,100,0,467,None,27111.0,100.0,0.000005
My-Euristich,XML100_3262_03,100,0,562,None,21450.0,100.0,0.000020
My-Euristich,XML100_3262_04,100,0,410,None,35015.0,100.0,0.000007
My-Euristich,XML100_3262_05,100,0,271,None,43256.0,100.0,0.000006
My-Euristich,XML100_3262_06,100,0,379,None,28806.0,100.0,0.000006
My-Euristich,XML100_3262_07,100,0,278,None,22577.0,100.0,0.000010
My-Euristich,XML100_3262_08,100,0,379,None,19274.0,100.0,0.000008
My-Euristich,XML100_3262_09,100,0,403,None,16775.0,100.0,0.000011
My-Euristich,XML100_3262_10,100,0,392,None,27834.0,100.0,0.000005
My-Euristich,XML100_3262_11,100,0,262,None,18613.0,100.0,0.000007
My-Euristich,XML100_3262_12,100,0,318,None,28654.0,100.0,0.000013
My-Euristich,XML100_3262_13,100,0,379,None,27019.0,100.0,0.000009
My-Euristich,XML100_3262_14,100,0,288,None,32923.0,100.0,0.000006
My-Euristich,XML100_3262_15,100,0,410,None,20012.0,100.0,0.000006
My-Euristich,XML100_3262_16,100,0,478,None,21884.0,100.0,0.000023
My-Euristich,XML100_3262_17,100,0,339,None,32172.0,100.0,0.000007
My-Euristich,XML100_3262_18,100,0,341,None,33540.0,100.0,0.000007
My-Euristich,XML100_3262_19,100,0,467,None,26329.0,100.0,0.000007
My-Euristich,XML100_3262_20,100,0,231,None,25176.0,100.0,0.000014
My-Euristich,XML100_3262_21,100,0,288,None,36292.0,100.0,0.000007
My-Euristich,XML100_3262_22,100,0,163,None,32534.0,100.0,0.000005
My-Euristich,XML100_3262_23,100,0,271,None,31927.0,100.0,0.000006
My-Euristich,XML100_3262_24,100,0,448,None,15139.0,100.0,0.000016
My-Euristich,XML100_3262_25,100,0,366,None,19733.0,100.0,0.000009
My-Euristich,XML100_3262_26,100,0,321,None,26733.0,100.0,0.000005
My-Euristich,XML100_3263_01,100,0,666,None,22685.0,100.0,0.000005
My-Euristich,XML100_3263_02,100,0,440,None,23424.0,100.0,0.000017
My-Euristich,XML100_3263_03,100,0,601,None,16491.0,100.0,0.000010
My-Euristich,XML100_3263_04,100,0,443,None,16767.0,100.0,0.000006
My-Euristich,XML100_3263_05,100,0,368,None,16727.0,100.0,0.000005
My-Euristich,XML100_3263_06,100,0,471,None,15640.0,100.0,0.000005
My-Euristich,XML100_3263_07,100,0,437,None,19227.0,100.0,0.000013
My-Euristich,XML100_3263_08,100,0,607,None,16134.0,100.0,0.000006
My-Euristich,XML100_3263_09,100,0,808,None,21832.0,100.0,0.000005
My-Euristich,XML100_3263_10,100,0,278,None,20917.0,100.0,0.000005
My-Euristich,XML100_3263_11,100,0,578,None,24665.0,100.0,0.000015
My-Euristich,XML100_3263_12,100,0,227,None,24712.0,100.0,0.000007
My-Euristich,XML100_3263_13,100,0,450,None,17526.0,100.0,0.000006
My-Euristich,XML100_3263_14,100,0,510,None,16202.0,100.0,0.000006
My-Euristich,XML100_3263_15,100,0,486,None,29050.0,100.0,0.000015
My-Euristich,XML100_3263_16,100,0,657,None,19061.0,100.0,0.000010
My-Euristich,XML100_3263_17,100,0,636,None,18245.0,100.0,0.000006
My-Euristich,XML100_3263_18,100,0,455,None,13349.0,100.0,0.000005
My-Euristich,XML100_3263_19,100,0,444,None,25004.0,100.0,0.000007
My-Euristich,XML100_3263_20,100,0,603,None,21265.0,100.0,0.000010
My-Euristich,XML100_3263_21,100,0,659,None,13827.0,100.0,0.000006
My-Euristich,XML100_3263_22,100,0,528,None,25529.0,100.0,0.000005
My-Euristich,XML100_3263_23,100,0,345,None,21049.0,100.0,0.000013
My-Euristich,XML100_3263_24,100,0,594,None,19379.0,100.0,0.000006
My-Euristich,XML100_3263_25,100,0,598,None,21014.0,100.0,0.000005
My-Euristich,XML100_3263_26,100,0,752,None,8209.0,100.0,0.000006
My-Euristich,XML100_3264_01,100,0,821,None,15866.0,100.0,0.000005
My-Euristich,XML100_3264_02,100,0,440,None,12974.0,100.0,0.000006
My-Euristich,XML100_3264_03,100,0,734,None,11753.0,100.0,0.000030
My-Euristich,XML100_3264_04,100,0,706,None,12942.0,100.0,0.000012
My-Euristich,XML100_3264_05,100,0,846,None,12272.0,100.0,0.000006
My-Euristich,XML100_3264_06,100,0,619,None,9780.0,100.0,0.000006
My-Euristich,XML100_3264_07,100,0,859,None,10915.0,100.0,0.000010
My-Euristich,XML100_3264_08,100,0,665,None,11471.0,100.0,0.000005
My-Euristich,XML100_3264_09,100,0,812,None,10128.0,100.0,0.000005
My-Euristich,XML100_3264_10,100,0,609,None,14184.0,100.0,0.000005
My-Euristich,XML100_3264_11,100,0,738,None,16018.0,100.0,0.000020
My-Euristich,XML100_3264_12,100,0,712,None,12913.0,100.0,0.000009
My-Euristich,XML100_3264_13,100,0,720,None,10031.0,100.0,0.000006
My-Euristich,XML100_3264_14,100,0,548,None,17057.0,100.0,0.000006
My-Euristich,XML100_3264_15,100,0,859,None,16238.0,100.0,0.000034
My-Euristich,XML100_3264_16,100,0,775,None,7745.0,100.0,0.000008
My-Euristich,XML100_3264_17,100,0,669,None,11984.0,100.0,0.000007
My-Euristich,XML100_3264_18,100,0,517,None,14342.0,100.0,0.000006
My-Euristich,XML100_3264_19,100,0,678,None,12038.0,100.0,0.000015
My-Euristich,XML100_3264_20,100,0,612,None,12610.0,100.0,0.000010
My-Euristich,XML100_3264_21,100,0,406,None,13478.0,100.0,0.000007
My-Euristich,XML100_3264_22,100,0,878,None,17015.0,100.0,0.000006
My-Euristich,XML100_3264_23,100,0,844,None,13160.0,100.0,0.000007
My-Euristich,XML100_3264_24,100,0,1123,None,7692.0,100.0,0.000010
My-Euristich,XML100_3264_25,100,0,838,None,8664.0,100.0,0.000015
My-Euristich,XML100_3264_26,100,0,631,None,10635.0,100.0,0.000006
My-Euristich,XML100_3265_01,100,0,1857,None,13130.0,100.0,0.000007
My-Euristich,XML100_3265_02,100,0,1060,None,12709.0,100.0,0.000022
My-Euristich,XML100_3265_03,100,0,1322,None,9477.0,100.0,0.000006
My-Euristich,XML100_3265_04,100,0,555,None,12734.0,100.0,0.000005
My-Euristich,XML100_3265_05,100,0,910,None,8516.0,100.0,0.000005
My-Euristich,XML100_3265_06,100,0,1441,None,10579.0,100.0,0.000013
My-Euristich,XML100_3265_07,100,0,562,None,12194.0,100.0,0.000007
My-Euristich,XML100_3265_08,100,0,885,None,12794.0,100.0,0.000005
My-Euristich,XML100_3265_09,100,0,944,None,13550.0,100.0,0.000006
My-Euristich,XML100_3265_10,100,0,1194,None,8003.0,100.0,0.000005
My-Euristich,XML100_3265_11,100,0,1164,None,8296.0,100.0,0.000010
My-Euristich,XML100_3265_12,100,0,932,None,10976.0,100.0,0.000017
My-Euristich,XML100_3265_13,100,0,977,None,10262.0,100.0,0.000007
My-Euristich,XML100_3265_14,100,0,1567,None,9463.0,100.0,0.000005
My-Euristich,XML100_3265_15,100,0,1109,None,11324.0,100.0,0.000018
My-Euristich,XML100_3265_16,100,0,1064,None,11810.0,100.0,0.000007
My-Euristich,XML100_3265_17,100,0,1127,None,10725.0,100.0,0.000014
My-Euristich,XML100_3265_18,100,0,849,None,9452.0,100.0,0.000006
My-Euristich,XML100_3265_19,100,0,874,None,11681.0,100.0,0.000030
My-Euristich,XML100_3265_20,100,0,886,None,9463.0,100.0,0.000007
My-Euristich,XML100_3265_21,100,0,849,None,10757.0,100.0,0.000006
My-Euristich,XML100_3265_22,100,0,912,None,12162.0,100.0,0.000005
My-Euristich,XML100_3265_23,100,0,1416,None,7608.0,100.0,0.000021
My-Euristich,XML100_3265_24,100,0,1340,None,10956.0,100.0,0.000008
My-Euristich,XML100_3265_25,100,0,718,None,12335.0,100.0,0.000006
My-Euristich,XML100_3265_26,100,0,854,None,10015.0,100.0,0.000006
My-Euristich,XML100_3266_01,100,0,1823,None,8702.0,100.0,0.000006
My-Euristich,XML100_3266_02,100,0,2426,None,7411.0,100.0,0.000011
My-Euristich,XML100_3266_03,100,0,2805,None,8774.0,100.0,0.000006
My-Euristich,XML100_3266_04,100,0,1327,None,9858.0,100.0,0.000005
My-Euristich,XML100_3266_05,100,0,1148,None,7922.0,100.0,0.000005
My-Euristich,XML100_3266_06,100,0,1651,None,7468.0,100.0,0.000012
My-Euristich,XML100_3266_07,100,0,1498,None,8771.0,100.0,0.000006
My-Euristich,XML100_3266_08,100,0,1253,None,8636.0,100.0,0.000005
My-Euristich,XML100_3266_09,100,0,2319,None,7871.0,100.0,0.000005
My-Euristich,XML100_3266_10,100,0,2215,None,5784.0,100.0,0.000008
My-Euristich,XML100_3266_11,100,0,2005,None,8693.0,100.0,0.000009
My-Euristich,XML100_3266_12,100,0,1377,None,8823.0,100.0,0.000006
My-Euristich,XML100_3266_13,100,0,1591,None,7965.0,100.0,0.000005
My-Euristich,XML100_3266_14,100,0,1668,None,9226.0,100.0,0.000005
My-Euristich,XML100_3266_15,100,0,2312,None,5120.0,100.0,0.000013
My-Euristich,XML100_3266_16,100,0,1617,None,8787.0,100.0,0.000007
My-Euristich,XML100_3266_17,100,0,1102,None,7626.0,100.0,0.000014
My-Euristich,XML100_3266_18,100,0,1481,None,7238.0,100.0,0.000007
My-Euristich,XML100_3266_19,100,0,2352,None,7781.0,100.0,0.000014
My-Euristich,XML100_3266_20,100,0,1554,None,8928.0,100.0,0.000007
My-Euristich,XML100_3266_21,100,0,2440,None,8732.0,100.0,0.000006
My-Euristich,XML100_3266_22,100,0,2722,None,8110.0,100.0,0.000007
My-Euristich,XML100_3266_23,100,0,1487,None,7637.0,100.0,0.000013
My-Euristich,XML100_3266_24,100,0,2436,None,7289.0,100.0,0.000022
My-Euristich,XML100_3266_25,100,0,2429,None,7316.0,100.0,0.000007
My-Euristich,XML100_3266_26,100,0,2311,None,5593.0,100.0,0.000007
My-Euristich,XML100_3271_01,100,0,122,None,32673.0,100.0,0.000016
My-Euristich,XML100_3271_02,100,0,121,None,37503.0,100.0,0.000007
My-Euristich,XML100_3271_03,100,0,123,None,37640.0,100.0,0.000007
My-Euristich,XML100_3271_04,100,0,127,None,50311.0,100.0,0.000007
My-Euristich,XML100_3271_05,100,0,118,None,38519.0,100.0,0.000013
My-Euristich,XML100_3271_06,100,0,123,None,48699.0,100.0,0.000007
My-Euristich,XML100_3271_07,100,0,123,None,54894.0,100.0,0.000006
My-Euristich,XML100_3271_08,100,0,117,None,52606.0,100.0,0.000006
My-Euristich,XML100_3271_09,100,0,120,None,41157.0,100.0,0.000012
My-Euristich,XML100_3271_10,100,0,119,None,47835.0,100.0,0.000006
My-Euristich,XML100_3271_11,100,0,122,None,60790.0,100.0,0.000006
My-Euristich,XML100_3271_12,100,0,122,None,40092.0,100.0,0.000014
My-Euristich,XML100_3271_13,100,0,119,None,46673.0,100.0,0.000040
My-Euristich,XML100_3271_14,100,0,113,None,51130.0,100.0,0.000020
My-Euristich,XML100_3271_15,100,0,124,None,55418.0,100.0,0.000006
My-Euristich,XML100_3271_16,100,0,115,None,54477.0,100.0,0.000005
My-Euristich,XML100_3271_17,100,0,124,None,55332.0,100.0,0.000015
My-Euristich,XML100_3271_18,100,0,127,None,46557.0,100.0,0.000012
My-Euristich,XML100_3271_19,100,0,124,None,46562.0,100.0,0.000006
My-Euristich,XML100_3271_20,100,0,114,None,47694.0,100.0,0.000005
My-Euristich,XML100_3271_21,100,0,120,None,79768.0,100.0,0.000006
My-Euristich,XML100_3271_22,100,0,125,None,57378.0,100.0,0.000011
My-Euristich,XML100_3271_23,100,0,116,None,34644.0,100.0,0.000006
My-Euristich,XML100_3271_24,100,0,119,None,45406.0,100.0,0.000005
My-Euristich,XML100_3271_25,100,0,119,None,36510.0,100.0,0.000005
My-Euristich,XML100_3271_26,100,0,126,None,39692.0,100.0,0.000012
My-Euristich,XML100_3272_01,100,0,136,None,22241.0,100.0,0.000007
My-Euristich,XML100_3272_02,100,0,126,None,26794.0,100.0,0.000005
My-Euristich,XML100_3272_03,100,0,129,None,26351.0,100.0,0.000005
My-Euristich,XML100_3272_04,100,0,136,None,12681.0,100.0,0.000012
My-Euristich,XML100_3272_05,100,0,137,None,26995.0,100.0,0.000008
My-Euristich,XML100_3272_06,100,0,138,None,28176.0,100.0,0.000005
My-Euristich,XML100_3272_07,100,0,128,None,35241.0,100.0,0.000005
My-Euristich,XML100_3272_08,100,0,137,None,38525.0,100.0,0.000021
My-Euristich,XML100_3272_09,100,0,122,None,40394.0,100.0,0.000013
My-Euristich,XML100_3272_10,100,0,127,None,41350.0,100.0,0.000006
My-Euristich,XML100_3272_11,100,0,145,None,26640.0,100.0,0.000006
My-Euristich,XML100_3272_12,100,0,139,None,21738.0,100.0,0.000005
My-Euristich,XML100_3272_13,100,0,138,None,17873.0,100.0,0.000024
My-Euristich,XML100_3272_14,100,0,124,None,42851.0,100.0,0.000007
My-Euristich,XML100_3272_15,100,0,135,None,25615.0,100.0,0.000006
My-Euristich,XML100_3272_16,100,0,133,None,31163.0,100.0,0.000005
My-Euristich,XML100_3272_17,100,0,135,None,26382.0,100.0,0.000019
My-Euristich,XML100_3272_18,100,0,128,None,26494.0,100.0,0.000010
My-Euristich,XML100_3272_19,100,0,142,None,21884.0,100.0,0.000006
My-Euristich,XML100_3272_20,100,0,128,None,35899.0,100.0,0.000005
My-Euristich,XML100_3272_21,100,0,137,None,37909.0,100.0,0.000026
My-Euristich,XML100_3272_22,100,0,143,None,23818.0,100.0,0.000010
My-Euristich,XML100_3272_23,100,0,145,None,23114.0,100.0,0.000005
My-Euristich,XML100_3272_24,100,0,132,None,40054.0,100.0,0.000006
My-Euristich,XML100_3272_25,100,0,130,None,26329.0,100.0,0.000007
My-Euristich,XML100_3272_26,100,0,130,None,32496.0,100.0,0.000011
My-Euristich,XML100_3273_01,100,0,159,None,17133.0,100.0,0.000006
My-Euristich,XML100_3273_02,100,0,151,None,18048.0,100.0,0.000006
My-Euristich,XML100_3273_03,100,0,155,None,15323.0,100.0,0.000006
My-Euristich,XML100_3273_04,100,0,150,None,21484.0,100.0,0.000009
My-Euristich,XML100_3273_05,100,0,152,None,21332.0,100.0,0.000009
My-Euristich,XML100_3273_06,100,0,165,None,14567.0,100.0,0.000006
My-Euristich,XML100_3273_07,100,0,153,None,16250.0,100.0,0.000005
My-Euristich,XML100_3273_08,100,0,149,None,20250.0,100.0,0.000013
My-Euristich,XML100_3273_09,100,0,140,None,21365.0,100.0,0.000019
My-Euristich,XML100_3273_10,100,0,160,None,14096.0,100.0,0.000031
My-Euristich,XML100_3273_11,100,0,147,None,26358.0,100.0,0.000035
My-Euristich,XML100_3273_12,100,0,157,None,14771.0,100.0,0.000032
My-Euristich,XML100_3273_13,100,0,136,None,20142.0,100.0,0.000030
My-Euristich,XML100_3273_14,100,0,143,None,11730.0,100.0,0.000039
My-Euristich,XML100_3273_15,100,0,147,None,14852.0,100.0,0.000018
My-Euristich,XML100_3273_16,100,0,151,None,20191.0,100.0,0.000017
My-Euristich,XML100_3273_17,100,0,148,None,18166.0,100.0,0.000041
My-Euristich,XML100_3273_18,100,0,163,None,19938.0,100.0,0.000028
My-Euristich,XML100_3273_19,100,0,153,None,15577.0,100.0,0.000012
My-Euristich,XML100_3273_20,100,0,151,None,21203.0,100.0,0.000006
My-Euristich,XML100_3273_21,100,0,151,None,20025.0,100.0,0.000005
My-Euristich,XML100_3273_22,100,0,150,None,17730.0,100.0,0.000007
My-Euristich,XML100_3273_23,100,0,136,None,30278.0,100.0,0.000006
My-Euristich,XML100_3273_24,100,0,139,None,21032.0,100.0,0.000006
My-Euristich,XML100_3273_25,100,0,156,None,18981.0,100.0,0.000008
My-Euristich,XML100_3273_26,100,0,153,None,17197.0,100.0,0.000006
My-Euristich,XML100_3274_01,100,0,169,None,6490.0,100.0,0.000008
My-Euristich,XML100_3274_02,100,0,170,None,13096.0,100.0,0.000006
My-Euristich,XML100_3274_03,100,0,179,None,13492.0,100.0,0.000008
My-Euristich,XML100_3274_04,100,0,173,None,13563.0,100.0,0.000005
My-Euristich,XML100_3274_05,100,0,179,None,14069.0,100.0,0.000024
My-Euristich,XML100_3274_06,100,0,157,None,10204.0,100.0,0.000007
My-Euristich,XML100_3274_07,100,0,167,None,14896.0,100.0,0.000006
My-Euristich,XML100_3274_08,100,0,158,None,8556.0,100.0,0.000006
My-Euristich,XML100_3274_09,100,0,174,None,15328.0,100.0,0.000013
My-Euristich,XML100_3274_10,100,0,168,None,17815.0,100.0,0.000026
